id,Rings
90779,9.23349070410246
90780,9.23153355755278
90781,9.236323984120322
90782,9.226820220868783
90783,9.231618060719036
90784,9.224254887422816
90785,9.226656230060295
90786,9.22313195725324
90787,9.231724159977933
90788,9.220709374986827
90789,9.229550307084
90790,9.227551762485346
90791,9.223834241400729
90792,9.223974142063721
90793,9.22393192536893
90794,9.222882670482559
90795,9.230642567739048
90796,9.236886235166448
90797,9.230790903680623
90798,9.231422531021437
90799,9.225065742813843
90800,9.237830912525675
90801,9.234895964691262
90802,9.224504211283369
90803,9.231899038732154
90804,9.23849449919146
90805,9.23565315577509
90806,9.228193023653352
90807,9.227826751160695
90808,9.229444232808968
90809,9.230743726686034
90810,9.230377352954447
90811,9.229846946245482
90812,9.223242884073658
90813,9.231204472935207
90814,9.225510488927698
90815,9.227249331882138
90816,9.222586255146775
90817,9.232710566080037
90818,9.230830687194874
90819,9.224731962869834
90820,9.224437950965102
90821,9.229826293551323
90822,9.224601902346805
90823,9.222152436475778
90824,9.234021320205319
90825,9.22751105510434
90826,9.222289849337518
90827,9.22106118045679
90828,9.229433437809753
90829,9.23074032381005
90830,9.229979545065264
90831,9.227853264967742
90832,9.230229023658504
90833,9.234381030136399
90834,9.233023974865812
90835,9.230970693975058
90836,9.229518859954474
90837,9.222427264246745
90838,9.234143178487583
90839,9.2271266266151
90840,9.230525684634038
90841,9.230096421254686
90842,9.229566030688947
90843,9.232530741898366
90844,9.233209677646112
90845,9.234895964691262
90846,9.230696549932556
90847,9.224707920968791
90848,9.23208225397942
90849,9.22860647651452
90850,9.22614175495014
90851,9.236994861190931
90852,9.223145207402599
90853,9.236012929274084
90854,9.234169710443272
90855,9.224519926291704
90856,9.228667838783792
90857,9.234864499347887
90858,9.234333834793286
90859,9.23132136463549
90860,9.230674018697314
90861,9.230494234181181
90862,9.236308249002445
90863,9.230122941583051
90864,9.227458967525973
90865,9.23415397899544
90866,9.234684633214368
90867,9.238622288937052
90868,9.235246784466815
90869,9.226851658803419
90870,9.235345528092985
90871,9.230393077968362
90872,9.23395158746513
90873,9.225377954310828
90874,9.233787469908906
90875,9.227879778850967
90876,9.230093956878228
90877,9.231385209676983
90878,9.226851658803419
90879,9.231883311152668
90880,9.227514456789867
90881,9.236955990068441
90882,9.229948096473224
90883,9.23132969713648
90884,9.237847589286659
90885,9.229979545065264
90886,9.23365481638409
90887,9.222385054631774
90888,9.228691891005374
90889,9.237302543812023
90890,9.229585156769557
90891,9.23747846725045
90892,9.227709903710993
90893,9.22116715838515
90894,9.23202274592121
90895,9.235231051184066
90896,9.223772911270494
90897,9.222234391491575
90898,9.222851246071148
90899,9.232117113225309
90900,9.232499284613832
90901,9.237047941565733
90902,9.228439051930794
90903,9.224106656512987
90904,9.224933214586242
90905,9.225775563873558
90906,9.225479055562726
90907,9.235087575308166
90908,9.22074911505099
90909,9.234270908044344
90910,9.23132969713648
90911,9.224519926291704
90912,9.23602713679254
90913,9.230122941583051
90914,9.230345903006992
90915,9.224289717113498
90916,9.227927879249046
90917,9.232748831313515
90918,9.226040646435775
90919,9.229194775427397
90920,9.231188746538995
90921,9.224557219880667
90922,9.226024928836718
90923,9.23008069674616
90924,9.228871640416843
90925,9.235309717865842
90926,9.231056130347703
90927,9.231570879496985
90928,9.232733102286309
90929,9.237509941500225
90930,9.233193947833803
90931,9.231602333618225
90932,9.232132841203105
90933,9.234761768354609
90934,9.234435034193003
90935,9.227392685983464
90936,9.232000211448852
90937,9.237069549389064
90938,9.229768326095778
90939,9.231188746538995
90940,9.226555115907841
90941,9.226040646435775
90942,9.221993453054479
90943,9.230611116887943
90944,9.224964646091406
90945,9.22873905751333
90946,9.230300254435887
90947,9.230395542424683
90948,9.23388866332099
90949,9.2294177144307
90950,9.231173020169571
90951,9.230260473207728
90952,9.22729402738849
90953,9.224652448581878
90954,9.230759452324108
90955,9.227397613294595
90956,9.227927879249046
90957,9.234949971759283
90958,9.220293814165588
90959,9.225616517992096
90960,9.238691117814417
90961,9.224239172866001
90962,9.236207029074324
90963,9.222435588719623
90964,9.234482230053331
90965,9.223560896736805
90966,9.231337091257636
90967,9.230509959394215
90968,9.238197582105231
90969,9.230260473207728
90970,9.229082838866091
90971,9.22594294013564
90972,9.23132136463549
90973,9.230054176539177
90974,9.229979545065264
90975,9.23534799387158
90976,9.225985166034576
90977,9.227927879249046
90978,9.223396963857175
90979,9.23356196005062
90980,9.226997470275574
90981,9.231836128574967
90982,9.23156407313642
90983,9.22087326009835
90984,9.233077032421923
90985,9.223295885422747
90986,9.232164297239077
90987,9.227651949547328
90988,9.228193023653352
90989,9.235692021414971
90990,9.23057286051425
90991,9.226671948734847
90992,9.221648998377276
90993,9.229826293551323
90994,9.231766412336732
90995,9.224075227931188
90996,9.233623355269584
90997,9.229082838866091
90998,9.224668163842757
90999,9.22298374438855
91000,9.231570879496985
91001,9.225251285531114
91002,9.226820220868783
91003,9.230541409900653
91004,9.229067116084318
91005,9.226674412197651
91006,9.230611116887943
91007,9.226316527955527
91008,9.22590810420261
91009,9.23846302158708
91010,9.228988502577234
91011,9.23132136463549
91012,9.228540186729367
91013,9.231415724770253
91014,9.227959320957734
91015,9.228611404473797
91016,9.225198272945386
91017,9.231289911471576
91018,9.225142797609765
91019,9.235323924302572
91020,9.225759846726104
91021,9.239999314700423
91022,9.228023142746888
91023,9.222586255146775
91024,9.224535641326815
91025,9.23731581431915
91026,9.229550307084
91027,9.2253308049809
91028,9.235846309168762
91029,9.229581754320678
91030,9.22760138687657
91031,9.229682901642173
91032,9.224263213545369
91033,9.221691204623417
91034,9.233203808654299
91035,9.23000360070548
91036,9.233405245197053
91037,9.225012731294331
91038,9.2325150132427
91039,9.232897201102634
91040,9.229285123682233
91041,9.223942713933424
91042,9.230525684634038
91043,9.235824704206896
91044,9.225142797609765
91045,9.22458372429355
91046,9.22716486870578
91047,9.224424698958563
91048,9.232647650392753
91049,9.23145398463722
91050,9.23285893525424
91051,9.228060450498921
91052,9.23145398463722
91053,9.230658293204785
91054,9.228593218519395
91055,9.225455011714578
91056,9.237079414348601
91057,9.237130967930469
91058,9.238346039455495
91059,9.23193730060223
91060,9.231851856074073
91061,9.226995006726515
91062,9.237331551153535
91063,9.226570834410133
91064,9.234232636502606
91065,9.231493771009262
91066,9.232265472862753
91067,9.226274300540004
91068,9.235644819371602
91069,9.22820874494601
91070,9.226851658803419
91071,9.227039701000951
91072,9.222157360988682
91073,9.222999456806598
91074,9.233256867243822
91075,9.224795762338152
91076,9.237816113886447
91077,9.226040646435775
91078,9.223825915665381
91079,9.22549723538033
91080,9.227467296540635
91081,9.225463338920402
91082,9.233159084521931
91083,9.232413834884333
91084,9.22704802963717
91085,9.230462783835481
91086,9.231406804253734
91087,9.236407003977837
91088,9.231188746538995
91089,9.232000211448852
91090,9.231235925808017
91091,9.227684328331808
91092,9.234450766119641
91093,9.225015194314135
91094,9.223788625032977
91095,9.236706329655869
91096,9.236074340789877
91097,9.238361778044988
91098,9.224837982986609
91099,9.224027147614981
91100,9.227873913247048
91101,9.235309717865842
91102,9.226157472748223
91103,9.228346248048576
91104,9.23044858487651
91105,9.235988857972092
91106,9.231337091257636
91107,9.223396963857175
91108,9.231687775836951
91109,9.2380216449716
91110,9.239025402844756
91111,9.227832616734636
91112,9.22858242451555
91113,9.231867583599973
91114,9.222586255146775
91115,9.233174814274845
91116,9.222999456806598
91117,9.22759645945663
91118,9.223709118876299
91119,9.22660227149505
91120,9.230870470880586
91121,9.233588490336327
91122,9.223574147502386
91123,9.228723335317227
91124,9.231150487771307
91125,9.226024928836718
91126,9.225993493718935
91127,9.22326445960342
91128,9.2240909422087
91129,9.228372763348265
91130,9.22974086856121
91131,9.227381893383793
91132,9.237076948107731
91133,9.230197574216435
91134,9.231633787846635
91135,9.224946467323326
91136,9.231191211207756
91137,9.234864499347887
91138,9.226258582542892
91139,9.229406919462496
91140,9.228558372579265
91141,9.22860647651452
91142,9.237233725279623
91143,9.223810201839369
91144,9.236790880172391
91145,9.232600463908646
91146,9.222718749657234
91147,9.232546470580827
91148,9.238197582105231
91149,9.225222316124409
91150,9.237947888134377
91151,9.231040404204204
91152,9.229470751263435
91153,9.228372763348265
91154,9.22579960855715
91155,9.236416868229792
91156,9.223905422828821
91157,9.237502542434736
91158,9.228359505688898
91159,9.230790903680623
91160,9.22905139332933
91161,9.228442453958419
91162,9.229925567064884
91163,9.222586255146775
91164,9.229807166971014
91165,9.228590754544282
91166,9.230478508994937
91167,9.227265051567107
91168,9.235332260416408
91169,9.230260473207728
91170,9.224668163842757
91171,9.229380401191438
91172,9.229995269401465
91173,9.228887362865601
91174,9.223251209282742
91175,9.230260473207728
91176,9.229449161215598
91177,9.2380216449716
91178,9.221596006491966
91179,9.23219575338223
91180,9.231289911471576
91181,9.22807617156572
91182,9.231703503083322
91183,9.22478497277591
91184,9.223624688105875
91185,9.23037981740657
91186,9.229963820755849
91187,9.22735045364253
91188,9.228770501985892
91189,9.242327557091839
91190,9.222758498381545
91191,9.227861594338309
91192,9.234949971759283
91193,9.22645400286349
91194,9.226933655580057
91195,9.22645400286349
91196,9.225876669482874
91197,9.227927879249046
91198,9.224053650504832
91199,9.224387405905361
91200,9.229799774075298
91201,9.232148569207691
91202,9.23008069674616
91203,9.226240401224972
91204,9.224482632853512
91205,9.238260535612413
91206,9.233077032421923
91207,9.236668048020494
91208,9.229738404279681
91209,9.23274049753156
91210,9.223476467323152
91211,9.22925367745624
91212,9.230602785035565
91213,9.223147669923785
91214,9.23645667599122
91215,9.228653642585936
91216,9.222168147477596
91217,9.227665206190204
91218,9.232517478265565
91219,9.232031667032928
91220,9.231591536094841
91221,9.224519926291704
91222,9.230759452324108
91223,9.235209447661443
91224,9.231141567511097
91225,9.23522764665385
91226,9.232647650392753
91227,9.224535641326815
91228,9.2294177144307
91229,9.231352817906576
91230,9.23219575338223
91231,9.230010993764456
91232,9.224472781347009
91233,9.232559734255277
91234,9.225211526063259
91235,9.232392237951885
91236,9.22901994789971
91237,9.225526205650347
91238,9.226650365234113
91239,9.227893035821149
91240,9.227636229203235
91241,9.234318103065851
91242,9.231570879496985
91243,9.232991577345178
91244,9.235800633395465
91245,9.23184504950635
91246,9.224678953268375
91247,9.228001556085367
91248,9.232234016482053
91249,9.22963573031039
91250,9.224387405905361
91251,9.233771739112264
91252,9.231135699833855
91253,9.226247791269696
91254,9.224122370844045
91255,9.230491769698508
91256,9.232249744659004
91257,9.224753541882933
91258,9.227378491747139
91259,9.23296011849048
91260,9.228810276792473
91261,9.226555115907841
91262,9.229846946245482
91263,9.223118707122916
91264,9.228224466265448
91265,9.224223458335958
91266,9.230931848203468
91267,9.226893888861436
91268,9.224504211283369
91269,9.242084565606461
91270,9.239509115213984
91271,9.224345187319127
91272,9.22969862547301
91273,9.233256867243822
91274,9.22862219851154
91275,9.227498736680008
91276,9.23313995103522
91277,9.235382865448512
91278,9.234583431079317
91279,9.227718232952158
91280,9.22925367745624
91281,9.225151124533774
91282,9.233506434420324
91283,9.228855917994869
91284,9.228770501985892
91285,9.23400558901029
91286,9.228341320230887
91287,9.231286508394243
91288,9.231555152476554
91289,9.232148569207691
91290,9.225198272945386
91291,9.225065742813843
91292,9.242445529156535
91293,9.234833034111727
91294,9.230091492502428
91295,9.23087633838924
91296,9.230345903006992
91297,9.235246784466815
91298,9.233108491674974
91299,9.224652448581878
91300,9.227023981699894
91301,9.227840946086568
91302,9.228927138175838
91303,9.232148569207691
91304,9.230759452324108
91305,9.23089206425323
91306,9.222946457160926
91307,9.227116772284878
91308,9.233721142908282
91309,9.232710566080037
91310,9.228934530372584
91311,9.227912158434876
91312,9.233270131938843
91313,9.228325598712374
91314,9.223370462854138
91315,9.230494234181181
91316,9.22512954459063
91317,9.23145398463722
91318,9.227289100132673
91319,9.225595874763933
91320,9.226804501941633
91321,9.224676490338346
91322,9.220870798184416
91323,9.228903085341145
91324,9.225113828543737
91325,9.224983762636743
91326,9.232132841203105
91327,9.233061302835589
91328,9.230377352954447
91329,9.23238730797369
91330,9.22699993382529
91331,9.228357041776183
91332,9.235934844828543
91333,9.227249331882138
91334,9.232368176086299
91335,9.221288847035353
91336,9.233506434420324
91337,9.229658846837777
91338,9.226173190573084
91339,9.229846946245482
91340,9.225712695444384
91341,9.22313195725324
91342,9.2314697114853
91343,9.225603264292404
91344,9.224162125617783
91345,9.225166840644205
91346,9.225065742813843
91347,9.231984483697007
91348,9.229035670601126
91349,9.233358054841013
91350,9.221127416519279
91351,9.231040404204204
91352,9.232559734255277
91353,9.233092762035048
91354,9.228590754544282
91355,9.224075227931188
91356,9.238478760375864
91357,9.237236191562355
91358,9.237502542434736
91359,9.228754779736219
91360,9.222840458783264
91361,9.230054176539177
91362,9.22698421459198
91363,9.228161581148388
91364,9.228060450498921
91365,9.22481640377598
91366,9.23257792802613
91367,9.229566030688947
91368,9.224480169975903
91369,9.22889815722611
91370,9.23096083553947
91371,9.227249331882138
91372,9.224159662825743
91373,9.230462783835481
91374,9.22398739342298
91375,9.230472641739162
91376,9.227249331882138
91377,9.231188746538995
91378,9.238394194409043
91379,9.224917498873824
91380,9.230939242005954
91381,9.232382377998126
91382,9.22130209453686
91383,9.22293074483317
91384,9.22820874494601
91385,9.235051177911263
91386,9.229512993308687
91387,9.237075420838094
91388,9.238892674071266
91389,9.222316347235688
91390,9.225463338920402
91391,9.225662143399715
91392,9.230907790144013
91393,9.228357041776183
91394,9.231528628033109
91395,9.22820874494601
91396,9.232646711872265
91397,9.232562199290083
91398,9.235246784466815
91399,9.226997470275574
91400,9.223661978075503
91401,9.231914766338436
91402,9.234983903075262
91403,9.221622502396556
91404,9.230724598204567
91405,9.234585896654435
91406,9.231570879496985
91407,9.223825915665381
91408,9.226584089499855
91409,9.236816480791225
91410,9.229973678126651
91411,9.23687049909071
91412,9.230478508994937
91413,9.229348954640814
91414,9.227647022100385
91415,9.229979545065264
91416,9.231458914117033
91417,9.228770501985892
91418,9.23296011849048
91419,9.23687049909071
91420,9.239056882365299
91421,9.231586606544209
91422,9.227779589315379
91423,9.235988857972092
91424,9.224636733347774
91425,9.229534583505842
91426,9.226009211264438
91427,9.227050493200386
91428,9.231438257815931
91429,9.225918895078497
91430,9.230478508994937
91431,9.223693405249263
91432,9.237862387976312
91433,9.22590810420261
91434,9.237450986779068
91435,9.235235982680784
91436,9.230642567739048
91437,9.234923437561719
91438,9.227779589315379
91439,9.229948096473224
91440,9.23219575338223
91441,9.225855087842497
91442,9.232000211448852
91443,9.23507583494094
91444,9.23537946086233
91445,9.23005910527151
91446,9.223772911270494
91447,9.237698200912353
91448,9.224769257316035
91449,9.234634032008207
91450,9.233553625534714
91451,9.232389772962458
91452,9.234095045692376
91453,9.226732360221899
91454,9.22901994789971
91455,9.243945112411026
91456,9.229183980719954
91457,9.22326445960342
91458,9.232586261661343
91459,9.23132136463549
91460,9.2306268423001
91461,9.229761521064221
91462,9.225063279780544
91463,9.233591894262277
91464,9.227202172987917
91465,9.230494234181181
91466,9.234716097944895
91467,9.238829716256419
91468,9.235161309308328
91469,9.237594499372811
91470,9.224432087548939
91471,9.23365481638409
91472,9.221114169268718
91473,9.230674018697314
91474,9.23563648297564
91475,9.231766412336732
91476,9.237338361766415
91477,9.225112890789083
91478,9.226703386164285
91479,9.221463528110952
91480,9.237635251237167
91481,9.233553625534714
91482,9.230642567739048
91483,9.226690130903178
91484,9.223280172499699
91485,9.229401991078426
91486,9.228325598712374
91487,9.229714349330632
91488,9.238393255304407
91489,9.241579099982824
91490,9.232856470140208
91491,9.225198272945386
91492,9.231146496824083
91493,9.225211526063259
91494,9.231173020169571
91495,9.228489619191535
91496,9.231957958019992
91497,9.226499632412901
91498,9.224239172866001
91499,9.232382377998126
91500,9.231899038732154
91501,9.233342324775927
91502,9.232088122258329
91503,9.226835939822712
91504,9.22629001856389
91505,9.226009211264438
91506,9.233857201409714
91507,9.228637920535345
91508,9.229457492026677
91509,9.235161309308328
91510,9.230494234181181
91511,9.233092762035048
91512,9.230894528842779
91513,9.226966031844126
91514,9.225892386829353
91515,9.228676168889628
91516,9.230377352954447
91517,9.221447818309532
91518,9.232756226571365
91519,9.224183703297886
91520,9.224239172866001
91521,9.235543606713952
91522,9.226059765210866
91523,9.233295134741457
91524,9.224453665860558
91525,9.23296011849048
91526,9.227753075720022
91527,9.228044729458901
91528,9.23537946086233
91529,9.233459243547122
91530,9.225174229829026
91531,9.230830687194874
91532,9.23818184379547
91533,9.232499284613832
91534,9.227795309903703
91535,9.22723361222395
91536,9.23349070410246
91537,9.235033567435428
91538,9.226422566283755
91539,9.22860647651452
91540,9.23132136463549
91541,9.228176364321415
91542,9.23011214579
91543,9.23796115956862
91544,9.230244748419722
91545,9.225558576975834
91546,9.230377352954447
91547,9.228044729458901
91548,9.230525684634038
91549,9.225245421597968
91550,9.227413333232178
91551,9.228723335317227
91552,9.22781595805333
91553,9.232053263121907
91554,9.224254887422816
91555,9.226038183142181
91556,9.22293566976168
91557,9.228426732267613
91558,9.237284340730811
91559,9.224355976366983
91560,9.22860894049383
91561,9.229948096473224
91562,9.232106315099823
91563,9.225627308526935
91564,9.237300077511575
91565,9.232281201093297
91566,9.222438051051347
91567,9.23375600834242
91568,9.231618060719036
91569,9.220441983803237
91570,9.230213298924074
91571,9.230472641739162
91572,9.232015939227493
91573,9.227249331882138
91574,9.231570879496985
91575,9.230790903680623
91576,9.227381893383793
91577,9.235246784466815
91578,9.22878622426235
91579,9.235140644722751
91580,9.230077294114604
91581,9.228770501985892
91582,9.236756003278982
91583,9.230061569638663
91584,9.229963820755849
91585,9.235246784466815
91586,9.237432783405334
91587,9.22318003290326
91588,9.236655717371878
91589,9.22272121206456
91590,9.2304991631485
91591,9.222586255146775
91592,9.225185019846554
91593,9.222612753896591
91594,9.227249331882138
91595,9.226581626061167
91596,9.225023521122965
91597,9.230213298924074
91598,9.228988502577234
91599,9.235578479029495
91600,9.230260473207728
91601,9.223841629518166
91602,9.234801568982771
91603,9.226391129811132
91604,9.228405144661998
91605,9.227490407636967
91606,9.230642567739048
91607,9.227636229203235
91608,9.224387405905361
91609,9.235730299005171
91610,9.2339176599421
91611,9.231326294044486
91612,9.230790903680623
91613,9.230213298924074
91614,9.230127870352103
91615,9.2314697114853
91616,9.227381893383793
91617,9.223942713933424
91618,9.230698076147503
91619,9.227675061106142
91620,9.223958427985187
91621,9.232265472862753
91622,9.228913879720045
91623,9.238307751024328
91624,9.230074829743252
91625,9.222999456806598
91626,9.232180025297257
91627,9.230229023658504
91628,9.230939242005954
91629,9.230054176539177
91630,9.228918807843469
91631,9.228277496241189
91632,9.235180446983822
91633,9.228887362865601
91634,9.225860952163174
91635,9.228637920535345
91636,9.224239172866001
91637,9.236095946335707
91638,9.23360762475253
91639,9.232148569207691
91640,9.22733473381207
91641,9.222882670482559
91642,9.232117113225309
91643,9.228458175676009
91644,9.23349070410246
91645,9.222880208032125
91646,9.22274524878774
91647,9.231766412336732
91648,9.227797773666438
91649,9.231173020169571
91650,9.22841007251377
91651,9.227397613294595
91652,9.231008951997582
91653,9.22521398913614
91654,9.223545183362281
91655,9.234801568982771
91656,9.222438051051347
91657,9.226040646435775
91658,9.223560896736805
91659,9.231750684983188
91660,9.231734957656439
91661,9.228473897420383
91662,9.225746592820505
91663,9.22084430443965
91664,9.227678462852126
91665,9.228049657118211
91666,9.239821815529917
91667,9.22349218058061
91668,9.240915291754968
91669,9.231520295352555
91670,9.22487774084454
91671,9.225198272945386
91672,9.225118754637986
91673,9.230573798823924
91674,9.230054176539177
91675,9.230759452324108
91676,9.233323190909495
91677,9.2377836995508
91678,9.223370462854138
91679,9.229846946245482
91680,9.230775177988972
91681,9.23365481638409
91682,9.227032310321922
91683,9.221463528110952
91684,9.231181352536662
91685,9.225229705353668
91686,9.228060450498921
91687,9.230541409900653
91688,9.240735307771029
91689,9.229566030688947
91690,9.225868341903963
91691,9.221836934545175
91692,9.236042871431513
91693,9.228505340989477
91694,9.231040404204204
91695,9.226040646435775
91696,9.224933214586242
91697,9.230162722218472
91698,9.22103468616501
91699,9.234140713030666
91700,9.226488840857769
91701,9.237932150249993
91702,9.231915704784516
91703,9.231546819772058
91704,9.224239172866001
91705,9.226003346849525
91706,9.228801946565593
91707,9.229809631270896
91708,9.237998507498821
91709,9.233326594737639
91710,9.232530741898366
91711,9.236207029074324
91712,9.230541409900653
91713,9.232069929452685
91714,9.237069549389064
91715,9.235415859553068
91716,9.231719230356486
91717,9.234716097944895
91718,9.228590754544282
91719,9.232054201582066
91720,9.229152534838578
91721,9.23654862251797
91722,9.230350831895098
91723,9.233326594737639
91724,9.224917498873824
91725,9.23169024063895
91726,9.227912158434876
91727,9.221315342057398
91728,9.22860647651452
91729,9.233342324775927
91730,9.233342324775927
91731,9.237878125741847
91732,9.224387405905361
91733,9.233670546981541
91734,9.232593656788978
91735,9.225860952163174
91736,9.222586255146775
91737,9.226719104919168
91738,9.229963820755849
91739,9.228161581148388
91740,9.240735307771029
91741,9.231520295352555
91742,9.231633787846635
91743,9.225198272945386
91744,9.231679443012746
91745,9.226652828691153
91746,9.23296011849048
91747,9.224075227931188
91748,9.229165793637229
91749,9.23534799387158
91750,9.228060450498921
91751,9.223388638516528
91752,9.223147669923785
91753,9.224427161821366
91754,9.234567698926664
91755,9.22699993382529
91756,9.22969862547301
91757,9.234614895465025
91758,9.230260473207728
91759,9.2312609231022
91760,9.234614895465025
91761,9.226637110049175
91762,9.228887362865601
91763,9.22217307199889
91764,9.22983122216197
91765,9.229581754320678
91766,9.226173190573084
91767,9.22723361222395
91768,9.22993976521931
91769,9.232366649595216
91770,9.224371691122787
91771,9.236886235166448
91772,9.22993976521931
91773,9.233272597163321
91774,9.231056130347703
91775,9.223189883029141
91776,9.233405245197053
91777,9.22129963250843
91778,9.232202560208528
91779,9.227545897089927
91780,9.224403120714708
91781,9.230171053673633
91782,9.237635251237167
91783,9.229597477979198
91784,9.22829075378274
91785,9.231204472935207
91786,9.231930493971511
91787,9.234654695460184
91788,9.233326594737639
91789,9.23193143241919
91790,9.230642567739048
91791,9.224159662825743
91792,9.222586255146775
91793,9.232618657759765
91794,9.234185441917905
91795,9.23705040779886
91796,9.22478497277591
91797,9.233857201409714
91798,9.226690130903178
91799,9.229597477979198
91800,9.231750684983188
91801,9.230260473207728
91802,9.23554207969784
91803,9.223227171240906
91804,9.22507899574132
91805,9.232069929452685
91806,9.225598337939433
91807,9.222570543432662
91808,9.231750684983188
91809,9.231663715807365
91810,9.23540599637016
91811,9.231867583599973
91812,9.224668163842757
91813,9.226091200554452
91814,9.231820401102654
91815,9.231782139717069
91816,9.229963820755849
91817,9.224948930325438
91818,9.224636733347774
91819,9.223444103303526
91820,9.230127870352103
91821,9.222904245169689
91822,9.230642567739048
91823,9.238738335426977
91824,9.224917498873824
91825,9.232265472862753
91826,9.22645400286349
91827,9.231337091257636
91828,9.228905549399645
91829,9.238510238033872
91830,9.223849955267697
91831,9.229619068373985
91832,9.224901783188177
91833,9.232000211448852
91834,9.228100222245267
91835,9.222586255146775
91836,9.224239172866001
91837,9.228604012535866
91838,9.228473897420383
91839,9.230620036635568
91840,9.225611591632047
91841,9.228044729458901
91842,9.224769257316035
91843,9.23349070410246
91844,9.22172848677621
91845,9.23942606747368
91846,9.231586606544209
91847,9.224201880562857
91848,9.231008951997582
91849,9.231501165261838
91850,9.229121089064346
91851,9.230213298924074
91852,9.23650388218387
91853,9.229110294443089
91854,9.224403120714708
91855,9.22866936466331
91856,9.228018215101732
91857,9.226321454692002
91858,9.2313876743982
91859,9.228044729458901
91860,9.229793907250954
91861,9.223841629518166
91862,9.230229023658504
91863,9.224999478462053
91864,9.221558724874772
91865,9.236267502992163
91866,9.224122370844045
91867,9.228215548832715
91868,9.230822355144305
91869,9.229489877146605
91870,9.230759452324108
91871,9.235644819371602
91872,9.222453762539743
91873,9.231851856074073
91874,9.229300846835407
91875,9.223118707122916
91876,9.22645400286349
91877,9.227835080507331
91878,9.233342324775927
91879,9.223825915665381
91880,9.236560364757521
91881,9.232180963770306
91882,9.23713590044172
91883,9.237502542434736
91884,9.229963820755849
91885,9.223030881722996
91886,9.222422339589716
